PDB codes,EEL 1,VDWAALS 2,GSOLV 2,hbnum_std_<.35_1,hbnum_mean2,ESURF 1,ESURF 2,hbnum_std_<.35_2,EGB 1,hbdist_std1,VDWAALS 1,hbdist_std2,hbdist_mean1,hbnum_mean_<.35_1,hbnum_mean_<.35_2,hbnum_std2,hbdist_mean2,hbnum_std1,GGAS 2,GGAS 1
"2lec , 2leb",0.3967967796711122,0.6020202022236693,0.14592946605141727,0.900845524090726,0.8479480366105698,0.2123432339068049,0.5127460444173573,0.8722319151791705,0.11994273236651282,0.3151901526326433,0.4292929292758812,0.31770590490664535,0.6834017605578595,0.3158383754959872,0.3183346336590676,0.6852265576989465,0.6804612530459329,0.6881578399712074,0.13461754254722272,0.12203727947135463
"1il2 , 3moj",0.4131546265702396,0.6656565657223,0.1221778180619644,0.6376862166152194,0.8351048125184529,0.594582825885515,0.40886269255841673,0.9084820829418869,0.5659401779828609,0.0,0.573232323189703,0.4633461076441609,1.0,0.0,0.46393901581119923,0.540171237320628,0.5358162204185372,1.0,0.19295555139953868,0.6448226419799263
"1wwd , 1je8",0.5811008509816787,0.14017676752971978,0.4892056690837178,0.9495906589719499,0.40625922645408924,0.20963374846337554,0.48700518731307063,0.5840692524493356,0.07868119644034277,0.3226227324510006,0.5050505050489191,0.8199911808895057,0.6757425132715829,0.323373259862209,0.8199464390933411,0.17922708980614815,0.17947582363633727,0.681363883794969,0.2974128794962907,0.07590549217629822
"1jbr , 5ytv",0.3520246277421018,0.4830808080174327,0.02940631179960448,0.9260099315528117,0.9830233244759373,0.42645282955728503,0.04241165904666372,0.9987518453898805,0.13485703691496373,0.44728561368827163,0.4553030302680024,0.30616270544681073,0.5521672829291128,0.44787849680168834,0.30697936236160916,0.6985051623375829,0.6923523795386615,0.556498644840478,0.024836356835608746,0.2322548469546786
"1je8 , 5wzj",0.3810705960261007,0.6808080808298073,0.30620674027686223,0.5840692524493356,0.6479185119574845,0.48700518731307063,0.46946218608963364,0.7513353912226546,0.4892056690837178,0.8199911808895057,0.14017676752971978,0.3002952014611727,0.17947582363633727,0.8199464390933411,0.30064945557701,0.7010740893989065,0.6986805488105717,0.17922708980614815,0.4646717785674209,0.2974128794962907
"5ytv , 5wwe",0.5591128596076878,0.8229797979863199,0.1447346736980883,0.9987518453898805,0.9062592264540892,0.04241165904666372,0.20232220626322384,0.9090189236344114,0.02940631179960448,0.30616270544681073,0.4830808080174327,0.3262877033807882,0.6923523795386615,0.30697936236160916,0.3269961496212461,0.6771241646039351,0.6716892106933395,0.6985051623375829,0.10663923695530203,0.024836356835608746
"5wzj , 2b6g",0.31659568218464673,0.9696969697849855,0.03426788068556361,0.7513353912226546,0.9924712134632417,0.46946218608963364,0.19505121819166482,0.9959065897195006,0.30620674027686223,0.3002952014611727,0.6808080808298073,0.350163986074702,0.6986805488105717,0.30064945557701,0.35098838357541695,0.6544524804601585,0.6481258515223912,0.7010740893989065,0.037042578392868265,0.4646717785674209
"1s03 , 4hj8",0.47769973809508515,0.7348484848336173,0.13816331575477916,0.773614279962421,0.865515205196339,0.5257578431951022,0.41101177244840437,0.8890887129244397,0.28394858272907053,0.5204917806992073,0.6362626264357162,0.3170743651801439,0.4796944934664778,0.520766786851585,0.31772745227015653,0.6860900077286123,0.6813472130337725,0.48129218806235446,0.14267190324792717,0.3573343307773829
"5wwe , 4hj8",0.6646588142556832,0.7348484848336173,0.13816331575477916,0.9090189236344114,0.865515205196339,0.20232220626322384,0.41101177244840437,0.8890887129244397,0.1447346736980883,0.3262877033807882,0.8229797979863199,0.3170743651801439,0.6716892106933395,0.3269961496212461,0.31772745227015653,0.6860900077286123,0.6813472130337725,0.6771241646039351,0.14267190324792717,0.10663923695530203
"1u63 , 4hik",0.562479854776147,0.6489898991197421,0.11364947264337509,0.638598845792511,0.8798346619427222,0.725658877757101,0.2322029830939845,0.9093007649979868,0.12123022412656559,1.0,0.8012626262955925,0.3149791632700576,0.0,1.0,0.3156525078060349,0.6884722484059228,0.6835962197140044,0.0,0.128296240882738,0.12393242316563804
"1exd , 4hj5",0.3605594201580524,0.82803030315299,0.10270064271588662,0.6937458059320896,0.8898730439917331,0.7572723351955418,0.16142674905378415,0.9185478459267212,0.4100609756097561,0.24546531010437037,0.5593939392575387,0.31463860113644504,0.7541170872176803,0.2455965067483641,0.3153256581470848,0.6889396784668783,0.684001224176384,0.7552523142990754,0.1110653949255034,0.40435134966647956
"1omh , 4him",0.642572976865037,0.7992424242760249,0.13453773895847063,0.6157025902563414,0.8633008562149395,0.44584514631997707,0.2569347876185177,0.9026707824453092,0.35900420237310476,0.40887738763337067,0.49439393932701164,0.31578333065685643,0.5891955642135694,0.40909988623509996,0.31643372337664666,0.6875902317522731,0.6828686777612233,0.5905602386974146,0.12221183218003864,0.3387444673025372
"3rn2 , 5wzk",1.0,0.7500000000196252,0.25298698088332233,0.9446114615487853,0.7494833185710068,0.3325313296561017,0.40182346859106743,0.8070057710374445,0.1512133322346737,0.5738963715747132,0.32878787874351406,0.28755381095965266,0.4252449116351123,0.5744951988600658,0.2880504417571046,0.7145195896245624,0.7110013180461966,0.43016276604339937,0.3779564865033352,0.04972258587369864
"2leb , 2la5",0.2258436223356344,0.1792929292170057,0.1653345418589321,0.8722319151791705,0.8810156480661352,0.5127460444173573,0.34872231884748583,0.8811568916923902,0.14592946605141727,0.31770590490664535,0.6020202022236693,0.3792168540098488,0.6804612530459329,0.3183346336590676,0.37988377046584854,0.623812246137122,0.6186955272561487,0.6852265576989465,0.2194252228664048,0.13461754254722272
"5ytv , 4hj5",0.5591128596076878,0.82803030315299,0.10270064271588662,0.9987518453898805,0.8898730439917331,0.04241165904666372,0.16142674905378415,0.9185478459267212,0.02940631179960448,0.30616270544681073,0.4830808080174327,0.31463860113644504,0.6923523795386615,0.30697936236160916,0.3153256581470848,0.6889396784668783,0.684001224176384,0.6985051623375829,0.1110653949255034,0.024836356835608746
"1knz , 5wzj",0.11832097663962929,0.6808080808298073,0.30620674027686223,0.0,0.6479185119574845,1.0,0.46946218608963364,0.7513353912226546,1.0,0.3973452069603636,0.1833333333346417,0.3002952014611727,0.5963989014992088,0.39695687053489087,0.30064945557701,0.7010740893989065,0.6986805488105717,0.5933433960354749,0.4646717785674209,1.0
"5z6z , 1knz",0.3515990635888292,0.1833333333346417,1.0,0.6537780163736411,0.11927959846471821,0.5434021592723168,1.0,0.0,0.35092905405405406,0.5033606279565802,0.46515151502508156,0.3973452069603636,0.4941135889890913,0.5037114370449199,0.39695687053489087,0.5933433960354749,0.5963989014992088,0.4965262050555081,1.0,0.37576210959416495
"4hj8 , 4hj7",0.5677899411540475,0.6406565657007124,0.13749382003955174,0.8890887129244397,0.8590197815175671,0.41101177244840437,0.21281936451960695,0.8985236880955576,0.13816331575477916,0.3170743651801439,0.7348484848336173,0.3156037652418899,0.6813472130337725,0.31772745227015653,0.3162480597126987,0.6877128530821004,0.6830472543894318,0.6860900077286123,0.1341811607755128,0.14267190324792717
"5yts , 1wwe",0.6579731441194067,0.37045454536765954,0.10155735003295979,0.9940544893302912,0.8891349276645999,0.08761722062123631,0.30250968330653216,0.9147899610790498,0.0,0.3054791325602906,0.7449494950884569,0.32993022863370514,0.6932365069271238,0.3062673116064681,0.3306143467821835,0.6735936496433167,0.6683952151237503,0.6991460169082775,0.15363131974315813,0.017318122311576586
"6eo7 , 1s03",0.7721145510112918,0.6362626264357162,0.28394858272907053,0.980660314051805,0.6104222025391202,0.0,0.5257578431951022,0.773614279962421,0.034731377719182596,0.32015023911787677,0.46767676764766697,0.5204917806992073,0.6784103707206004,0.3209457584625906,0.520766786851585,0.48129218806235446,0.4796944934664778,0.6842637456266419,0.3573343307773829,0.04603204289009413
"2l41 , 1knz",0.6149971569693442,0.1833333333346417,1.0,1.0,0.11927959846471821,0.0952075250538742,1.0,0.0,0.025039139749505605,0.30682424075967596,0.7020202019960174,0.3973452069603636,0.691409812592279,0.30766448168417754,0.39695687053489087,0.5933433960354749,0.5963989014992088,0.6978392122201846,1.0,0.027940901440059847
"4hid , 5ytv",0.539304903625798,0.4830808080174327,0.02940631179960448,0.9064018252583546,0.9830233244759373,0.1939145479620991,0.04241165904666372,0.9987518453898805,0.13626812788398154,0.3187200413979902,0.48333333320119065,0.30616270544681073,0.6798119019999156,0.3193729219951458,0.30697936236160916,0.6985051623375829,0.6923523795386615,0.684707712371574,0.024836356835608746,0.10814787108035658
"1osb , 2kx5",0.5506890146792526,0.6772727271581878,0.12337261041529332,0.12870755603274725,0.8844109831709478,0.8672875613887356,0.34603089020572453,0.90202657361428,0.8827764502307185,0.5295902378445947,0.7388888890297539,0.4041354323169999,0.46809515751904324,0.529020454831091,0.4048039146877504,0.5992090210125216,0.59417697656533,0.46323441199297816,0.21218128545601894,0.784851318496353
"4hj7 , 4hj8",0.46375899376215335,0.7348484848336173,0.13816331575477916,0.8985236880955576,0.865515205196339,0.21281936451960695,0.41101177244840437,0.8890887129244397,0.13749382003955174,0.3156037652418899,0.6406565657007124,0.3170743651801439,0.6830472543894318,0.3162480597126987,0.31772745227015653,0.6860900077286123,0.6813472130337725,0.6877128530821004,0.14267190324792717,0.1341811607755128
"2kh9 , 4hio",0.56333375612565,0.620202020242777,0.13816331575477916,0.9938263320359683,0.8625627398878063,0.12114743557517195,0.27375219001657625,0.9126962823782042,0.028335118655240604,0.31287824791494967,0.3737373736985199,0.31491998830376183,0.6856578940134476,0.313687125306243,0.3155692651962648,0.6886071114658493,0.6836807229075125,0.6917226317761036,0.10551711239947634,0.04544604451094071
"1wwf , 1jbr",0.460236556550338,0.4553030302680024,0.13485703691496373,0.8952623808884712,0.8337762031296132,0.47119897224366974,0.42645282955728503,0.9260099315528117,0.1546123104812129,0.33204787622066223,0.06287878771185512,0.44728561368827163,0.6664455330084745,0.33267460137399274,0.44787849680168834,0.556498644840478,0.5521672829291128,0.6712363004838747,0.2322548469546786,0.14802069696402967
"4him , 1s03",0.47777181634594806,0.6362626264357162,0.28394858272907053,0.9026707824453092,0.6104222025391202,0.2569347876185177,0.5257578431951022,0.773614279962421,0.13453773895847063,0.31578333065685643,0.7992424242760249,0.5204917806992073,0.6828686777612233,0.31643372337664666,0.520766786851585,0.48129218806235446,0.4796944934664778,0.6875902317522731,0.3573343307773829,0.12221183218003864
"1wwe , 2leb",0.5273483315216879,0.6020202022236693,0.14592946605141727,0.9147899610790498,0.8479480366105698,0.30250968330653216,0.5127460444173573,0.8722319151791705,0.10155735003295979,0.32993022863370514,0.37045454536765954,0.31770590490664535,0.6683952151237503,0.3306143467821835,0.3183346336590676,0.6852265576989465,0.6804612530459329,0.6735936496433167,0.13461754254722272,0.15363131974315813
"2la5 , 1omh",0.6486445121135933,0.49439393932701164,0.35900420237310476,0.8811568916923902,0.5622970180100384,0.34872231884748583,0.44584514631997707,0.6157025902563414,0.1653345418589321,0.3792168540098488,0.1792929292170057,0.40887738763337067,0.6186955272561487,0.37988377046584854,0.40909988623509996,0.5905602386974146,0.5891955642135694,0.623812246137122,0.3387444673025372,0.2194252228664048
"2glo , 1wwd",0.36298664672494185,0.5050505050489191,0.07868119644034277,0.9323849147765401,0.9366696191319751,0.23671734143054382,0.20963374846337554,0.9495906589719499,0.11429836849044167,0.3889021635796039,0.5035353535538686,0.3226227324510006,0.6095125753987379,0.3896021411304999,0.323373259862209,0.681363883794969,0.6757425132715829,0.6148725187033233,0.07590549217629822,0.12279783055919209
"2lec , 2kh9",0.3967967796711122,0.3737373736985199,0.028335118655240604,0.900845524090726,0.9778565101860053,0.2123432339068049,0.12114743557517195,0.9938263320359683,0.11994273236651282,0.3151901526326433,0.4292929292758812,0.31287824791494967,0.6834017605578595,0.3158383754959872,0.313687125306243,0.6917226317761036,0.6856578940134476,0.6881578399712074,0.04544604451094071,0.12203727947135463
"5ytv , 1wwd",0.5591128596076878,0.5050505050489191,0.07868119644034277,0.9987518453898805,0.9366696191319751,0.04241165904666372,0.20963374846337554,0.9495906589719499,0.02940631179960448,0.30616270544681073,0.4830808080174327,0.3226227324510006,0.6923523795386615,0.30697936236160916,0.323373259862209,0.681363883794969,0.6757425132715829,0.6985051623375829,0.07590549217629822,0.024836356835608746
"3rn2 , 2b6g",1.0,0.9696969697849855,0.03426788068556361,0.9446114615487853,0.9924712134632417,0.3325313296561017,0.19505121819166482,0.9959065897195006,0.1512133322346737,0.5738963715747132,0.32878787874351406,0.350163986074702,0.4252449116351123,0.5744951988600658,0.35098838357541695,0.6544524804601585,0.6481258515223912,0.43016276604339937,0.037042578392868265,0.04972258587369864
"2b6g , 4hid",0.5681067388636336,0.48333333320119065,0.13626812788398154,0.9959065897195006,0.865515205196339,0.19505121819166482,0.1939145479620991,0.9064018252583546,0.03426788068556361,0.350163986074702,0.9696969697849855,0.3187200413979902,0.6481258515223912,0.35098838357541695,0.3193729219951458,0.684707712371574,0.6798119019999156,0.6544524804601585,0.10814787108035658,0.037042578392868265
"1u6p , 1omh",0.5643855304084251,0.49439393932701164,0.35900420237310476,0.9263722990202657,0.5622970180100384,0.7875040162992436,0.44584514631997707,0.6157025902563414,0.46524802241265656,0.4737896729889337,0.5372222222203469,0.40887738763337067,0.5248527964550198,0.4744712462071566,0.40909988623509996,0.5905602386974146,0.5891955642135694,0.5299108312379571,0.3387444673025372,0.5484570787357397
"5ytt , 2gkd",0.4083579313225985,0.56565656571445,0.032640491100856955,0.97408401556838,0.9870091526424565,0.11540815213063912,0.18854324408465936,0.999771842705677,0.03668836519446276,0.30839196926329815,0.0,0.3330116119648517,0.6904395530330842,0.3091432621636223,0.3338304086885698,0.6716694537005525,0.6653463806264109,0.6959666355726722,0.007655383080855301,0.06815036469048065
"1s03 , 2kh9",0.47769973809508515,0.3737373736985199,0.028335118655240604,0.773614279962421,0.9778565101860053,0.5257578431951022,0.12114743557517195,0.9938263320359683,0.28394858272907053,0.5204917806992073,0.6362626264357162,0.31287824791494967,0.4796944934664778,0.520766786851585,0.313687125306243,0.6917226317761036,0.6856578940134476,0.48129218806235446,0.04544604451094071,0.3573343307773829
"1u6p , 2la5",0.5643855304084251,0.1792929292170057,0.1653345418589321,0.9263722990202657,0.8810156480661352,0.7875040162992436,0.34872231884748583,0.8811568916923902,0.46524802241265656,0.4737896729889337,0.5372222222203469,0.3792168540098488,0.5248527964550198,0.4744712462071566,0.37988377046584854,0.623812246137122,0.6186955272561487,0.5299108312379571,0.2194252228664048,0.5484570787357397
"2mki , 2kh9",0.0,0.3737373736985199,0.028335118655240604,0.9647027244665145,0.9778565101860053,0.26025953432426824,0.12114743557517195,0.9938263320359683,0.04467081410678971,0.3082126078999396,0.5957070708242072,0.31287824791494967,0.6907077234086266,0.308927810703041,0.313687125306243,0.6917226317761036,0.6856578940134476,0.6960392698379276,0.04544604451094071,0.10786110591609002
"2l41 , 4hio",0.6149971569693442,0.620202020242777,0.13816331575477916,1.0,0.8625627398878063,0.0952075250538742,0.27375219001657625,0.9126962823782042,0.025039139749505605,0.30682424075967596,0.7020202019960174,0.31491998830376183,0.691409812592279,0.30766448168417754,0.3155692651962648,0.6886071114658493,0.6836807229075125,0.6978392122201846,0.10551711239947634,0.027940901440059847
"1s40 , 2mkk",0.460236556550338,0.685353535314959,0.12573129531970995,0.8722184941618574,0.8513433717153823,0.47119897224366974,0.2937988927665481,0.9039055160381156,0.1546123104812129,0.3328020509635215,0.06287878771185512,0.3214794312918446,0.6663213234951254,0.3333070819874418,0.32211237915539764,0.6819302678408935,0.6770165770831004,0.6702536976145764,0.10973131350913283,0.14802069696402967
"2b6g , 1u63",0.5681067388636336,0.8012626262955925,0.12123022412656559,0.9959065897195006,0.4549749040448775,0.19505121819166482,0.725658877757101,0.638598845792511,0.03426788068556361,0.350163986074702,0.9696969697849855,1.0,0.6481258515223912,0.35098838357541695,1.0,0.0,0.0,0.6544524804601585,0.12393242316563804,0.037042578392868265
